time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.079885007483,0.0885438473717,11.7652240643,0.0488855247491,0.0607881262384,0.0,-0.277787967551,0.263425646224,2.54117385561,0.0657954019849,0.0686276120618,0.0,416.1912873270114,416.1197048407524,415.6158265742411,418.1778144578046
1.3800000000000008,-0.0980431418609,0.10554788058,11.9241890505,0.0528200733334,0.0646267880934,0.0,-0.327930041429,0.303816979236,2.75709530314,0.0651331862087,0.0525210230873,0.0,479.38249799387967,478.15969221328487,479.2830480006369,479.2355549485034
1.4400000000000008,-0.119169429611,0.124963999519,12.0941235679,0.0562687338025,0.067533980435,0.0,-0.376589639677,0.343774683018,2.90695858204,0.0342018995923,0.0387373822664,0.0,461.6495215817102,460.56196200870244,461.1215625758845,458.6736080231661
1.5000000000000009,-0.143418407166,0.146964156216,12.2751150639,0.0589122031515,0.0699766968333,0.0,-0.431957265581,0.3898136946,3.12546316598,0.0587452819705,0.0443934673865,0.0,481.8065081873392,482.23466218371385,480.5793240475467,482.43692719597516
1.560000000000001,-0.17063205332,0.171442878682,12.463289765,0.0620064781306,0.0724180715849,0.0,-0.47539398908,0.426441053128,3.14691473467,0.0306535347497,0.0320050949113,0.0,423.093915954243,422.026885131997,422.70884593842356,420.2827380033937
1.620000000000001,-0.201150426903,0.198731399086,12.6617201888,0.0647368687497,0.0743388851781,0.0,-0.542078531378,0.483433793169,3.46644965595,0.0652385022772,0.0320304817988,0.0,511.8355980492194,511.8376317773836,510.4124780998274,512.8755661401817
1.680000000000001,-0.235482267711,0.229311666839,12.8761025982,0.0688582955336,0.0760908147685,0.0,-0.602487694142,0.536336703842,3.67888988421,0.0748251944754,0.0228312813976,0.0,484.29390842156243,483.601637882113,482.6847538267515,483.4108396563043
1.740000000000001,-0.273587471708,0.263264572246,13.1046227017,0.0729868808583,0.0778554723271,0.0,-0.667822290085,0.595905788287,3.93749745129,0.052710899368,0.0400871684073,0.0,497.19599973959726,498.45883705105007,499.31503675065284,497.70195761039537
1.8000000000000012,-0.315060159814,0.300325129904,13.3409844881,0.076585303008,0.0799266801998,0.0,-0.714802504298,0.639737162281,3.94114712344,0.0715395269193,0.0200396370093,0.0,423.08793573021745,421.35874692989796,421.5521912318231,423.17886813732275
1.8600000000000012,-0.359368315022,0.340064910946,13.5773405081,0.0807255558154,0.0808018209634,0.0,-0.762234478064,0.685281912865,3.93733158534,0.0633818757258,0.000494837009415,0.0,421.34128220161426,419.64792173498273,419.82879809066884,419.12422977787173
